index,id,size,loc,rooms,bathrooms,year,price,crime,salary
614,614,410,1372,7,8,20,1386000,5,30
615,615,990,596,6,9,65,1465500,5,20
616,616,770,2318,9,10,49,1654000,4,70
617,617,170,7496,4,5,84,776500,10,80
618,618,50,70,6,1,4,1316500,2,60
619,619,50,1334,5,8,13,1264000,9,60
620,620,880,8341,11,5,67,1413500,10,30
621,621,510,4760,2,11,97,782500,9,40
622,622,170,2717,6,2,76,857000,10,80
623,623,210,7226,1,7,70,959500,1,90
624,624,940,7773,1,5,41,1883500,2,70
625,625,300,1804,2,6,4,1430000,5,30
626,626,960,8714,10,2,83,1411000,6,50
627,627,710,7130,10,6,91,1073000,4,50
628,628,360,5021,7,7,63,1020500,8,50
629,629,270,2456,4,5,16,1306500,10,30
630,630,220,5387,7,8,37,1026000,5,30
631,631,660,4614,5,3,5,1946500,8,60
632,632,780,186,4,11,33,1829500,6,70
633,633,100,5967,6,4,89,328000,4,20
634,634,370,9968,2,9,23,1441500,1,60
635,635,560,7927,4,11,20,1639500,6,50
636,636,150,6036,5,6,55,923000,5,60
637,637,760,367,4,5,9,1891500,5,40
638,638,360,7672,3,11,70,1108500,10,80
639,639,880,6985,4,3,27,1830500,5,40
640,640,620,9496,2,1,38,1377500,9,20
641,641,60,7524,1,11,14,1376500,2,90
642,642,990,1393,3,8,6,2177000,10,40
643,643,240,7004,2,2,95,778000,9,90
644,644,160,8511,9,9,89,638500,3,70
645,645,720,3336,10,1,46,1395500,7,20
646,646,340,4197,9,7,64,992500,8,50
647,647,420,2035,4,5,33,1471500,7,70
648,648,830,8256,3,11,0,1993500,3,30
649,649,430,3600,10,11,1,1720500,9,50
650,650,500,263,2,11,33,1322500,1,30
651,651,890,6896,7,9,45,1666500,5,40
652,652,990,6233,2,4,66,1819000,9,90
653,653,350,5751,10,4,50,1172000,4,60
654,654,870,2144,11,6,54,1469000,7,20
655,655,720,9830,1,8,96,1195000,8,80
656,656,290,8601,3,3,78,784500,6,50
657,657,320,6245,8,9,46,1307500,9,80
658,658,890,933,6,7,6,2049500,4,40
659,659,140,8399,4,5,70,626500,8,30
660,660,920,6536,2,7,10,2100500,7,50
661,661,580,1798,9,3,93,1140500,8,90
662,662,680,3133,6,6,49,1674000,7,90
663,663,700,3789,1,2,47,1637000,3,80
664,664,610,2317,1,9,38,1580500,1,70
665,665,440,5315,8,3,75,969500,6,50
666,666,150,4949,4,2,1,1490000,1,70
667,667,80,4972,9,10,39,899000,1,40
668,668,600,3353,10,2,32,1526000,9,40
669,669,770,1336,7,11,44,1697500,3,70
670,670,900,9818,5,9,91,1459500,4,90
671,671,950,5517,3,4,13,1950000,7,20
672,672,810,9084,4,7,65,1562500,1,80
673,673,170,369,1,9,50,955500,8,50
674,674,550,1102,11,4,65,1203000,10,50
675,675,470,5794,3,5,97,705500,2,40
676,676,940,6447,7,2,93,1168000,2,30
677,677,90,1943,1,1,14,1171500,6,40
678,678,690,174,9,4,70,1406000,3,80
679,679,70,3484,1,11,72,731500,7,70
680,680,150,5976,1,3,54,1072500,4,90
681,681,480,2853,7,10,45,1292000,2,50
682,682,910,7340,7,5,57,1789500,10,80
683,683,500,4500,3,2,87,1004000,6,70
684,684,530,5831,11,1,21,1671500,10,60
685,685,530,4397,7,11,25,1732500,10,80
686,686,640,5609,9,6,49,1322000,4,30
687,687,590,9588,1,10,18,1656000,10,40
688,688,810,8434,3,3,30,1894500,8,70
689,689,320,2105,1,5,24,1288500,3,40
690,690,330,1329,2,10,40,1267000,8,60
691,691,850,8712,6,4,44,1758000,10,60
692,692,240,7407,11,4,22,1513000,8,90
693,693,520,9203,6,10,92,946000,9,60
694,694,280,1998,4,3,70,840500,3,50
695,695,880,9965,1,9,9,2025500,8,40
696,696,920,8819,11,3,95,1382500,2,80
697,697,150,7302,1,8,51,870000,7,40
698,698,870,8952,3,11,55,1743500,5,80
699,699,520,2253,6,3,86,782500,5,20
700,700,620,4745,10,9,82,1179500,5,70
701,701,810,6277,5,9,14,2134500,3,90
702,702,870,3442,4,3,11,1960500,1,40
703,703,160,9523,5,11,95,505500,9,50
704,704,120,9722,11,4,46,963000,10,50
705,705,330,732,6,2,84,737000,10,40
706,706,350,5300,6,9,35,1125500,5,20
707,707,560,2163,9,11,8,1939500,1,90
708,708,430,2923,7,3,71,983500,3,50
709,709,300,6442,5,4,63,1112000,9,80
710,710,150,7602,2,8,68,806000,8,60
711,711,660,5422,2,8,74,1381000,3,90
712,712,90,1178,3,2,36,1149000,5,80
713,713,990,5089,2,9,29,1941500,9,40
714,714,620,3005,3,5,0,2070500,1,90
715,715,740,4769,1,6,64,1414000,4,60
716,716,310,4133,4,11,35,1339500,6,70
717,717,670,6518,1,3,23,1917500,7,90
718,718,990,5202,1,7,35,2099500,3,90
719,719,250,830,11,1,98,436500,3,30
720,720,720,3077,4,6,71,1422000,3,80
721,721,440,8634,7,10,75,972000,6,50
722,722,540,4638,9,9,43,1378500,3,50
723,723,110,2602,8,5,50,1010500,10,70
724,724,250,367,5,3,99,481500,5,40
725,725,880,8822,3,10,70,1533000,1,70
726,726,390,6849,10,5,90,987500,9,90
727,727,910,6309,2,4,2,2044000,2,30
728,728,990,5249,2,5,39,1969500,5,70
729,729,320,3077,6,5,66,1073500,3,80
730,730,570,4527,7,6,67,1010000,2,20
731,731,120,626,5,2,63,781000,9,50
732,732,400,919,9,6,48,1197000,5,50
733,733,90,3635,9,2,11,1445000,3,90
734,734,660,1143,8,8,12,1807000,3,50
735,735,510,1997,4,10,14,1799000,6,80
736,736,340,9218,2,7,93,610500,1,40
737,737,210,7518,9,3,60,1060500,10,80
738,738,540,1335,5,5,87,1152500,7,90
739,739,530,972,3,3,45,1304500,6,40
740,740,490,5930,4,8,60,1333000,9,80
741,741,160,7621,4,8,21,1103000,1,30
742,742,400,6664,2,5,19,1544500,8,60
743,743,460,6396,11,4,5,1713000,10,50
744,744,240,3517,1,10,32,1021000,1,20
745,745,210,6290,2,4,57,1014000,6,70
746,746,350,3494,4,2,41,1275000,8,60
747,747,140,2274,1,8,6,1575000,10,90
748,748,90,9906,11,3,25,1162500,4,60
749,749,70,6454,4,1,71,594500,8,40
750,750,610,2050,6,7,14,1684500,3,40
751,751,960,2248,3,3,5,2294500,8,70
752,752,760,6835,8,11,79,1233500,2,50
753,753,920,6976,4,7,24,1982500,1,60
754,754,630,2681,9,6,13,1677000,5,30
755,755,410,5071,10,4,39,1507000,7,90
756,756,310,8230,1,11,44,1176500,2,60
757,757,740,9611,1,8,17,1780000,3,40
758,758,240,4059,9,1,21,1374500,9,60
759,759,200,7273,1,4,38,1088000,5,50
760,760,740,9298,1,8,12,1985000,4,70
761,761,930,6303,3,1,6,2178500,3,60
762,762,560,874,3,8,73,1177000,10,60
763,763,940,2607,9,8,36,1848000,3,50
764,764,500,2101,1,10,21,1651000,3,70
765,765,580,4816,6,10,1,1686000,3,20
766,766,980,126,2,4,89,1579000,9,90
767,767,720,6148,5,11,95,1195500,5,80
768,768,820,3528,6,4,20,1983000,3,70
769,769,580,2514,6,4,17,1868000,2,90
770,770,110,5386,6,10,3,1476000,9,70
771,771,620,1266,11,3,28,1477500,7,20
772,772,880,234,9,11,76,1229500,1,20
773,773,610,9644,10,1,94,975500,1,60
774,774,550,5410,11,10,97,1076000,8,90
775,775,810,2889,5,6,92,1368000,6,90
776,776,160,8458,6,8,43,865000,7,20
777,777,460,2952,4,7,89,847500,6,50
778,778,180,9232,7,5,56,894500,5,50
779,779,430,6459,7,8,65,1171000,8,70
780,780,560,5773,3,1,79,1258500,9,90
781,781,340,925,8,6,3,1721000,2,80
782,782,860,1877,2,9,27,1791500,1,40
783,783,850,4645,7,8,83,1451000,6,80
784,784,200,836,11,10,22,1151000,3,30
785,785,760,376,8,8,65,1467000,1,70
786,786,400,4806,5,3,55,1276500,6,80
787,787,890,4109,7,7,7,2175500,1,70
788,788,290,6628,4,6,74,677000,6,20
789,789,130,2837,11,6,12,1474000,2,90
790,790,400,5259,8,10,29,1593000,6,90
791,791,600,4828,6,9,8,1755500,7,40
792,792,50,4010,8,11,36,908500,3,40
793,793,750,5606,2,9,56,1676500,8,90
794,794,760,9747,5,4,7,2017000,6,60
795,795,350,9357,7,9,58,1231500,2,90
796,796,610,9222,4,8,4,1998000,6,80
797,797,940,9372,7,6,67,1685000,3,80
798,798,80,1643,5,1,4,1430500,9,70
799,799,840,2974,2,5,97,1044500,6,30
800,800,200,6612,11,7,34,1139500,5,50
801,801,690,5499,4,11,17,1854500,7,60
802,802,370,7492,2,1,76,1052500,10,80
803,803,100,8620,8,8,9,1132000,4,20
804,804,780,8051,3,1,6,2153500,8,80
805,805,410,2107,4,8,78,1063000,7,80
806,806,780,3014,8,4,72,1250000,8,30
807,807,70,5015,11,9,83,380500,7,20
808,808,570,6034,9,5,18,1721500,6,60
809,809,220,7631,2,11,83,827500,8,80
810,810,60,7121,2,6,95,300000,9,30
811,811,260,9072,1,3,66,752500,2,30
812,812,660,1930,8,7,95,1106500,9,70
813,813,930,3353,5,7,17,2003500,9,40
814,814,370,9983,9,6,40,1257000,7,50
815,815,640,9108,3,1,93,1083500,6,70
816,816,660,1707,3,4,98,1130000,1,90
817,817,380,5786,3,3,35,1519500,9,90
818,818,860,9952,9,11,58,1604500,4,60
819,819,160,2652,2,3,30,1243500,8,70
820,820,180,3219,10,1,58,1055500,1,90
821,821,160,9565,1,4,4,1243000,6,20
822,822,90,3899,11,3,67,907500,7,90
823,823,760,3282,5,3,86,1091500,9,30
824,824,810,1179,9,8,24,2063000,8,90
825,825,320,2333,3,7,3,1666500,6,70
826,826,170,9830,7,5,4,1569500,8,80
827,827,80,3457,6,1,82,491500,7,40
828,828,670,5737,4,10,43,1659000,4,80
829,829,480,5072,8,11,28,1693500,8,90
830,830,120,150,5,1,34,1260500,7,90
831,831,60,8026,6,5,31,1198500,10,80
832,832,460,6607,1,6,67,959000,5,30
833,833,420,805,5,1,73,905500,4,40
834,834,730,9730,4,2,11,2090000,5,90
835,835,650,9919,7,8,15,1906000,1,80
836,836,660,1173,7,8,65,1236000,5,40
837,837,730,4950,4,3,57,1405500,10,40
838,838,160,8988,3,4,84,565000,10,40
839,839,310,5726,11,2,32,1472000,6,90
840,840,170,5876,6,8,68,910000,4,80
841,841,880,1875,11,5,14,2063500,4,60
842,842,990,8076,9,4,36,1971000,8,60
843,843,850,8978,7,7,69,1380500,4,40
844,844,650,447,2,3,82,1203500,6,70
845,845,230,8915,2,4,82,739000,7,60
846,846,910,7420,5,5,45,1867500,2,80
847,847,200,1015,5,11,92,455500,5,30
848,848,990,7593,3,2,77,1519000,1,60
849,849,350,1908,4,7,65,962500,3,50
850,850,840,3978,5,4,82,1142000,5,20
851,851,140,4731,2,8,57,761000,9,30
852,852,140,5427,4,5,73,596500,8,30
853,853,380,6627,1,10,36,1286000,4,50
854,854,650,255,8,1,56,1423500,7,60
855,855,500,7664,1,9,64,1005500,10,20
856,856,830,6841,5,8,72,1259000,10,20
857,857,170,6350,7,9,71,821500,2,70
858,858,200,5336,9,11,94,644500,6,70
859,859,920,7671,4,4,32,1996000,10,70
860,860,780,220,3,1,76,1383500,4,70
861,861,660,389,5,1,36,1560500,3,50
862,862,360,6764,5,8,73,1109000,6,90
863,863,250,2708,4,5,36,1076500,8,30
864,864,230,1147,1,3,37,1132500,6,50
865,865,550,1076,10,7,72,1143500,2,60
866,866,260,829,11,10,32,1091000,9,20
867,867,250,4880,11,8,30,1090000,7,20
868,868,250,2247,5,11,87,830500,10,80
869,869,890,1387,3,10,45,1578000,8,20
870,870,850,179,4,9,89,1098500,8,20
871,871,850,7736,9,10,52,1819000,7,90
872,872,620,5198,3,10,12,1723000,5,40
873,873,700,7584,5,5,52,1457500,6,50
874,874,110,9784,4,8,85,743000,7,90
875,875,490,8415,6,5,57,1278500,2,70
876,876,860,8573,8,6,81,1341000,8,50
877,877,810,6393,10,5,42,1617500,5,40
878,878,270,2607,8,11,13,1408500,3,50
879,879,820,6859,8,11,70,1453500,6,60
880,880,750,8583,6,2,38,1662000,9,50
881,881,110,2405,10,2,43,916000,7,40
882,882,730,2008,4,8,79,1328000,8,70
883,883,330,8177,5,3,73,941500,9,60
884,884,610,3782,7,7,9,1725500,1,40
885,885,970,2313,6,11,53,1921500,6,90
886,886,520,5783,1,5,61,1173500,4,50
887,887,60,3742,1,6,3,1339000,3,60
888,888,770,4875,6,1,71,1506500,10,80
889,889,400,255,7,7,57,1165500,7,60
890,890,770,6294,4,5,99,1191500,3,80
891,891,990,2279,11,6,48,1779000,3,50
892,892,310,6470,10,11,49,1015500,8,30
893,893,460,7088,3,8,10,1687000,6,60
894,894,690,7460,5,6,0,2033000,9,60
895,895,50,1746,9,8,76,623000,6,60
896,896,290,3898,4,1,13,1479500,5,60
897,897,150,9553,11,2,13,1277000,1,50
898,898,470,33,11,2,44,1217000,7,30
899,899,110,6108,3,3,63,839500,3,70
900,900,590,8830,6,9,87,1220500,10,90
901,901,490,3532,3,9,48,1127500,4,20
902,902,700,1426,5,10,17,1640000,2,20
903,903,740,8819,3,7,90,1246500,2,80
904,904,790,2132,10,11,2,2185500,2,80
905,905,910,7943,9,10,96,1099000,9,20
906,906,60,9014,7,6,74,595000,5,50
907,907,700,150,10,11,68,1510500,7,90
908,908,600,838,2,5,36,1669500,7,80
909,909,290,8594,9,7,14,1417500,3,50
910,910,190,8461,4,11,53,1059500,10,70
911,911,220,6611,1,4,66,673000,4,20
912,912,100,6603,9,6,14,1127000,3,30
913,913,380,1594,8,2,86,839000,4,60
914,914,920,9586,11,4,35,1948000,5,70
915,915,440,2019,6,9,11,1705500,5,70
916,916,910,3465,9,2,89,1125000,1,20
917,917,530,5351,3,1,67,1073500,4,40
918,918,320,5395,10,11,23,1365500,4,50
919,919,280,7243,11,4,6,1663000,8,80
920,920,530,4624,7,2,22,1423000,3,20
921,921,360,9663,7,10,90,952000,8,90
922,922,680,6644,8,1,27,1788500,6,70
923,923,830,3225,6,10,65,1456000,5,50
924,924,930,2060,10,5,42,1677500,3,30
925,925,670,5813,6,2,79,1377000,10,90
926,926,870,8272,8,10,90,1318000,9,60
927,927,690,7179,3,11,37,1648500,6,60
928,928,450,6385,5,2,96,671000,7,30
929,929,50,3991,10,2,97,561000,6,90
930,930,150,556,6,8,66,870000,6,70
931,931,830,2723,5,8,22,1899000,8,50
932,932,850,4154,6,9,10,2200500,10,80
933,933,680,4737,2,9,60,1551500,5,90
934,934,600,3208,10,4,82,927000,9,20
935,935,790,4382,5,1,1,2215500,8,80
936,936,510,244,6,5,54,1298500,6,60
937,937,770,3016,9,2,40,1665000,9,50
938,938,190,5075,2,7,13,1480500,5,80
939,939,250,5576,6,1,31,1071500,7,20
940,940,260,8090,3,7,33,1056500,6,20
941,941,360,4831,4,5,63,1156500,6,80
942,942,300,283,2,4,13,1419000,1,50
943,943,160,8185,2,3,38,1093500,4,60
944,944,650,9211,9,9,2,2083500,10,80
945,945,100,2529,9,3,81,640500,10,60
946,946,940,8998,8,9,66,1712500,6,80
947,947,860,864,9,1,17,2169500,6,90
948,948,100,1686,3,11,31,893500,1,20
949,949,150,3056,8,11,51,903500,2,50
950,950,140,5056,1,6,15,1304000,4,60
951,951,50,1032,6,3,11,1212500,5,50
952,952,350,3949,10,1,66,885500,9,30
953,953,470,268,5,2,91,1001000,9,80
954,954,930,3443,3,7,23,2016500,4,60
955,955,520,8561,9,9,94,808500,5,40
956,956,390,3726,3,11,15,1438500,10,30
957,957,660,3395,3,6,63,1236000,2,40
958,958,70,6894,11,2,9,1122000,8,20
959,959,170,2616,11,2,52,772000,4,20
960,960,190,9421,1,11,9,1481500,7,70
961,961,560,6901,2,8,24,1696000,6,70
962,962,840,6175,6,2,84,1422000,5,80
963,963,280,8014,2,6,2,1610000,1,70
964,964,550,7571,9,5,73,1286500,3,90
965,965,550,7357,5,5,45,1467500,4,70
966,966,300,4276,8,4,17,1525000,9,70
967,967,650,4133,2,5,81,1214500,6,70
968,968,220,2956,10,3,58,946500,1,60
969,969,470,5777,2,6,12,1500000,1,30
970,970,360,516,9,10,92,549000,1,20
971,971,90,7143,9,11,45,984500,8,60
972,972,380,7673,1,9,77,825500,4,40
973,973,630,7545,3,7,77,1211500,1,70
974,974,120,7135,2,11,29,1227500,10,70
975,975,600,8953,8,6,92,836000,1,30
976,976,980,9484,1,1,17,2001500,10,30
977,977,460,5252,9,6,17,1592000,10,50
978,978,380,2114,1,10,30,1256000,6,30
979,979,770,3334,9,2,57,1485000,7,50
980,980,920,8260,1,2,40,1752000,8,40
981,981,530,2115,9,3,60,1135500,1,40
982,982,790,5216,5,8,48,1759000,10,80
983,983,50,1660,5,7,30,1118500,4,70
984,984,470,2782,2,3,6,1538500,7,20
985,985,650,6337,8,2,13,1644000,5,20
986,986,830,5208,11,10,70,1521000,7,70
987,987,300,5212,8,6,40,1146000,9,40
988,988,230,3012,2,2,60,1063000,8,80
989,989,950,507,7,10,39,1702000,8,20
990,990,730,1367,6,9,44,1710500,4,80
991,991,570,6157,8,7,62,1301500,10,60
992,992,90,4333,11,6,84,499000,9,40
993,993,520,6558,2,11,32,1617500,4,80
994,994,840,541,1,7,52,1419500,1,20
995,995,310,7123,8,8,24,1467000,9,70
996,996,850,4211,3,7,90,1151500,1,40
997,997,800,5707,9,8,43,1643000,4,50
998,998,830,890,11,11,51,1536500,2,40
999,999,100,6025,5,7,40,993500,9,50
1000,1000,990,6383,6,4,16,1973000,9,20
1001,1001,870,2362,1,9,21,2050500,9,70
1002,1002,410,928,7,3,73,983500,1,60
1003,1003,320,9110,1,8,88,750000,3,60
1004,1004,150,5813,1,1,70,941500,10,90
1005,1005,160,4006,5,3,52,1081500,9,80
1006,1006,660,7029,4,10,11,1914000,3,70
1007,1007,280,222,6,10,57,911000,10,30
1008,1008,150,5959,9,3,57,960500,6,70
1009,1009,230,4145,9,10,64,754000,2,30
1010,1010,130,8850,9,1,84,444500,1,30
1011,1011,640,6023,3,4,2,1750000,7,20
1012,1012,120,2567,5,8,38,1114000,5,70
1013,1013,760,1635,3,9,10,1922500,3,50
1014,1014,100,2151,7,9,2,1381500,10,50
1015,1015,420,5219,2,1,33,1187500,1,20
1016,1016,920,1462,1,4,40,1658000,9,20
1017,1017,660,7852,3,9,54,1422500,1,60
1018,1018,330,173,9,7,72,722500,2,20
1019,1019,190,9574,6,6,9,1494000,9,70
1020,1020,640,630,5,9,93,899500,8,30
1021,1021,220,7080,4,7,0,1392500,5,30
1022,1022,430,4282,1,7,2,1529500,5,20
1023,1023,720,4722,7,6,54,1365000,7,30
1024,1024,490,1515,2,10,98,862000,1,70
1025,1025,160,2392,4,10,32,1224000,7,70
1026,1026,390,8831,2,6,26,1445000,4,60
1027,1027,470,8148,7,1,15,1787500,4,90
1028,1028,920,5336,10,7,7,2233500,6,70
1029,1029,680,1999,11,1,69,1486500,9,90
1030,1030,510,6816,5,9,77,949500,2,40
1031,1031,370,5444,7,7,0,1490500,4,20
1032,1032,250,5943,2,7,17,1235500,2,30
1033,1033,480,1541,11,3,22,1707500,9,80
1034,1034,960,8403,3,10,67,1643000,1,70
1035,1035,60,9465,5,8,10,1324000,3,70
1036,1036,370,1699,3,1,41,1168500,3,40
1037,1037,540,191,4,1,54,1369500,5,70
1038,1038,60,4718,1,9,36,1040500,9,60
1039,1039,600,3176,4,11,0,1764500,3,30
1040,1040,380,7278,10,1,40,1445500,3,90
1041,1041,460,9835,10,9,90,709500,9,20
1042,1042,500,3894,1,10,58,1236000,4,60
1043,1043,460,1862,7,8,3,1561000,6,20
1044,1044,570,4000,1,10,52,1271000,5,40
1045,1045,940,9442,2,9,34,1981500,7,70
1046,1046,920,1610,9,10,41,1749000,7,40
1047,1047,290,5603,11,10,58,1036000,4,60
1048,1048,470,5495,8,8,77,1002000,10,50
1049,1049,50,2416,7,4,11,1269000,6,60
1050,1050,750,276,7,8,82,1071000,8,20
1051,1051,310,712,1,10,31,1456000,2,90
1052,1052,870,8508,1,5,19,2058500,7,70
1053,1053,230,6540,4,7,97,417500,2,30
1054,1054,310,1149,10,6,53,1193000,2,80
1055,1055,400,6129,9,3,45,1215500,3,50
1056,1056,550,5244,4,5,65,1251500,1,70
1057,1057,110,9630,4,11,60,629500,4,20
1058,1058,900,3347,6,7,28,1824500,1,40
1059,1059,80,9108,7,4,69,769000,6,70
1060,1060,330,2620,11,6,82,744000,6,40
1061,1061,500,722,11,8,34,1295000,6,20
1062,1062,130,7489,4,3,49,950500,3,60
1063,1063,960,2308,6,6,45,1719000,2,40
1064,1064,620,7288,10,11,96,995500,6,60
1065,1065,120,1731,7,11,50,1097500,5,90
1066,1066,760,6482,6,7,98,1054500,5,50
1067,1067,120,1028,1,8,86,365000,2,20
1068,1068,520,9292,7,6,80,895000,5,30
1069,1069,440,63,10,8,11,1489000,1,30
1070,1070,780,7010,5,10,25,1855000,5,60
1071,1071,990,9012,2,3,67,1483500,4,30
1072,1072,500,1600,11,10,34,1486000,4,60
1073,1073,430,3800,11,11,53,1246500,8,60
1074,1074,950,8670,4,5,33,1981500,3,70
1075,1075,830,2417,4,1,16,1809500,9,20
1076,1076,150,9478,9,2,23,1165000,9,40
1077,1077,700,9221,9,2,61,1420000,6,60
1078,1078,380,5809,8,6,12,1376000,3,20
1079,1079,740,4817,11,3,32,1787500,3,70
1080,1080,820,5263,6,5,12,2158500,2,90
1081,1081,990,7716,7,11,16,1967500,7,20
1082,1082,390,3273,4,6,32,1522000,1,90
1083,1083,300,2940,6,1,74,1021500,3,90
1084,1084,300,4546,5,8,3,1409000,8,20
1085,1085,290,5258,7,3,26,1518500,8,90
1086,1086,610,1034,9,5,83,1166500,7,70
1087,1087,860,4402,11,5,97,1158500,3,50
1088,1088,480,5826,11,11,55,1171500,7,40
1089,1089,500,5478,6,6,14,1549000,8,30
1090,1090,630,8836,4,9,83,953500,1,30
1091,1091,280,2044,3,8,26,1462000,9,80
1092,1092,540,5350,7,1,22,1767500,10,80
1093,1093,790,9970,8,1,41,1678500,10,50
1094,1094,160,1763,10,8,27,1159000,3,50
1095,1095,60,7547,2,9,85,591500,7,70
1096,1096,630,2703,3,5,19,1575500,8,20
1097,1097,710,1176,4,4,4,1851000,7,30
1098,1098,980,8131,5,4,75,1677000,10,80
1099,1099,910,2798,10,3,1,2136500,7,40
1100,1100,280,5751,11,9,71,895500,4,60
1101,1101,710,9486,8,4,36,1495000,9,20
1102,1102,340,2108,6,9,24,1520500,4,80
1103,1103,650,8513,7,7,73,1420500,10,90
1104,1104,940,292,3,11,39,1718500,4,30
1105,1105,860,1114,6,7,83,1289500,2,50
1106,1106,270,1427,7,6,67,795000,9,30
1107,1107,780,3594,9,1,6,1954500,7,40
1108,1108,910,3006,1,8,93,1100000,5,20
1109,1109,830,5698,1,5,93,1078500,7,30
1110,1110,410,6280,7,9,26,1446500,9,50
1111,1111,210,2236,11,1,92,601500,2,60
1112,1112,190,3630,3,9,49,977500,6,50
1113,1113,860,9746,10,2,5,2061000,10,40
1114,1114,270,7732,2,2,28,1128000,9,20
1115,1115,570,1612,1,1,85,941500,6,40
1116,1116,740,5965,8,8,69,1182000,6,20
1117,1117,950,6073,3,11,90,1183500,7,20
1118,1118,940,5575,6,2,96,1297000,4,60
1119,1119,330,4805,3,9,87,862500,1,80
1120,1120,140,7267,8,2,52,829000,2,40
1121,1121,910,2697,7,8,63,1436000,1,30
1122,1122,120,1143,2,2,93,448000,3,50
1123,1123,650,324,9,1,65,1414500,3,80
1124,1124,110,7708,9,2,88,475000,9,40
1125,1125,670,4928,11,4,54,1573000,8,80
1126,1126,430,5600,5,3,67,1226500,4,90
1127,1127,600,1782,1,2,95,752000,2,20
1128,1128,540,9439,10,8,38,1369000,1,40
1129,1129,380,5310,11,11,46,1336500,2,80
1130,1130,220,933,10,6,35,1093000,4,40
1131,1131,980,7988,2,1,32,1912500,2,50
1132,1132,130,9545,5,8,32,974000,3,30
1133,1133,830,8118,6,4,52,1788000,6,90
1134,1134,440,5959,4,5,62,1196500,6,70
1135,1135,650,3316,11,1,42,1591500,2,70
1136,1136,460,3903,2,9,40,1466500,2,80
1137,1137,140,8154,11,2,35,1022000,6,40
1138,1138,140,3926,2,4,87,574000,2,60
1139,1139,300,763,9,2,93,500000,6,20
1140,1140,970,1281,9,11,36,1889500,5,50
1141,1141,260,5565,4,9,34,1188500,4,50
1142,1142,720,614,7,9,30,1736500,3,60
1143,1143,880,8696,2,10,20,2172000,9,90
1144,1144,970,8929,2,5,85,1434500,4,60
1145,1145,690,4222,10,9,12,1999500,5,80
1146,1146,370,2980,3,5,23,1495500,2,70
1147,1147,550,4661,11,5,69,1343500,6,90
1148,1148,640,2040,3,5,13,1715500,2,40
1149,1149,480,34,4,3,19,1525500,8,40
1150,1150,430,2300,8,11,6,1613500,8,40
1151,1151,520,8189,6,3,41,1422500,3,60
1152,1152,200,4304,1,8,3,1525000,2,70
1153,1153,280,2314,2,1,46,1212500,10,70
1154,1154,860,9536,5,9,5,1934500,5,20
1155,1155,680,3664,1,9,26,1865500,10,80
1156,1156,590,1099,4,11,93,1104500,9,80
1157,1157,180,4397,9,3,49,1140500,10,80
1158,1158,250,5695,11,1,2,1591500,2,70
1159,1159,960,1584,1,8,45,2005000,10,90
1160,1160,210,600,2,6,76,570000,5,20
1161,1161,850,1953,7,2,6,2233000,9,80
1162,1162,240,6313,8,10,58,798000,7,20
1163,1163,890,5814,11,10,76,1431000,9,50
1164,1164,450,5404,9,4,41,1531000,8,90
1165,1165,680,905,6,3,49,1637500,10,80
1166,1166,630,9055,2,10,13,1817000,4,60
1167,1167,250,9674,9,6,91,832000,8,90
1168,1168,760,2399,11,8,52,1525000,6,50
1169,1169,410,8044,2,2,67,1168000,7,80
1170,1170,660,590,11,6,31,1469000,3,20
1171,1171,880,3216,2,3,82,1488500,7,80
1172,1172,820,6158,11,2,20,1907000,7,50
1173,1173,470,887,7,8,37,1396000,9,50
1174,1174,460,1529,8,8,11,1677000,5,60
1175,1175,480,2961,1,3,51,1192500,6,40
1176,1176,540,3775,2,1,6,1732500,2,50
1177,1177,50,4137,9,6,85,557000,1,70
1178,1178,490,8102,5,3,84,881500,7,40
1179,1179,750,3917,4,11,45,1699500,10,70
1180,1180,420,3546,9,2,54,1210000,6,60
1181,1181,690,7742,3,8,4,1942000,9,50
1182,1182,540,7483,8,7,7,1656500,7,30
1183,1183,500,1238,6,2,65,1057000,2,40
1184,1184,180,417,7,6,22,1345000,7,70
1185,1185,130,6894,5,1,54,725500,8,20
1186,1186,890,8958,9,11,64,1739500,7,90
1187,1187,290,7650,2,11,49,907500,2,20
1188,1188,830,8793,11,7,37,1889500,5,80
1189,1189,390,8861,11,6,59,1234000,6,80
1190,1190,490,1387,7,1,65,977500,8,20
1191,1191,180,3877,3,6,94,576000,8,60
1192,1192,360,6853,4,5,84,911500,9,70
1193,1193,580,4326,7,10,41,1607000,7,80
1194,1194,950,5188,7,6,12,2235000,1,80
1195,1195,780,7881,6,4,90,1163000,7,50
1196,1196,660,3007,8,8,22,1912000,4,90
1197,1197,80,7694,7,6,38,1050000,10,60
1198,1198,830,9304,7,10,65,1317000,7,20
1199,1199,400,5454,5,9,21,1314500,5,20
1200,1200,850,1200,8,1,59,1548500,8,50
1201,1201,580,9255,1,5,57,1238500,7,40
1202,1202,480,445,3,3,8,1634500,8,40
1203,1203,230,3325,2,9,84,831500,9,80
1204,1204,670,5080,5,11,35,1455500,7,20
1205,1205,430,7481,9,4,43,1501000,10,90
1206,1206,220,3876,11,10,16,1536000,4,90
1207,1207,90,561,7,9,61,966500,7,90
1208,1208,820,9890,10,7,65,1653500,6,90
1209,1209,220,278,11,8,48,1050000,1,60
