index,loc,crime,salary
5791,5791,2,70
5792,5792,3,40
5793,5793,10,90
5794,5794,2,40
5795,5795,4,50
5796,5796,3,40
5797,5797,9,80
5798,5798,6,40
5799,5799,1,30
5800,5800,8,40
5801,5801,3,20
5802,5802,10,90
5803,5803,2,40
5804,5804,4,60
5805,5805,10,30
5806,5806,10,70
5807,5807,1,40
5808,5808,3,20
5809,5809,3,20
5810,5810,4,60
5811,5811,2,30
5812,5812,3,80
5813,5813,10,90
5814,5814,9,50
5815,5815,10,60
5816,5816,3,70
5817,5817,8,30
5818,5818,3,50
5819,5819,5,60
5820,5820,9,40
5821,5821,2,60
5822,5822,2,60
5823,5823,1,40
5824,5824,10,30
5825,5825,8,30
5826,5826,7,40
5827,5827,6,60
5828,5828,8,80
5829,5829,1,30
5830,5830,6,70
5831,5831,10,60
5832,5832,9,70
5833,5833,3,30
5834,5834,4,90
5835,5835,2,20
5836,5836,6,80
5837,5837,9,90
5838,5838,6,70
5839,5839,7,60
5840,5840,1,70
5841,5841,7,20
5842,5842,4,40
5843,5843,10,80
5844,5844,6,50
5845,5845,4,80
5846,5846,1,90
5847,5847,5,30
5848,5848,1,70
5849,5849,10,60
5850,5850,10,40
5851,5851,5,80
5852,5852,2,90
5853,5853,9,50
5854,5854,5,80
5855,5855,1,90
5856,5856,3,30
5857,5857,2,60
5858,5858,5,50
5859,5859,6,80
5860,5860,1,20
5861,5861,3,20
5862,5862,10,70
5863,5863,3,80
5864,5864,10,80
5865,5865,1,50
5866,5866,2,20
5867,5867,9,60
5868,5868,10,50
5869,5869,1,60
5870,5870,8,50
5871,5871,10,70
5872,5872,6,40
5873,5873,2,20
5874,5874,9,30
5875,5875,3,70
5876,5876,4,80
5877,5877,4,90
5878,5878,1,90
5879,5879,9,20
5880,5880,2,40
5881,5881,10,70
5882,5882,6,50
5883,5883,8,60
5884,5884,7,60
5885,5885,2,70
5886,5886,8,80
5887,5887,4,70
5888,5888,4,40
5889,5889,8,30
5890,5890,2,70
5891,5891,4,70
5892,5892,9,80
5893,5893,3,50
5894,5894,9,40
5895,5895,1,50
5896,5896,7,60
5897,5897,3,90
5898,5898,10,40
5899,5899,3,80
5900,5900,7,30
5901,5901,3,50
5902,5902,9,80
5903,5903,7,60
5904,5904,1,30
5905,5905,7,60
5906,5906,3,40
5907,5907,2,50
5908,5908,5,40
5909,5909,4,60
5910,5910,6,60
5911,5911,10,50
5912,5912,3,30
5913,5913,4,20
5914,5914,3,30
5915,5915,7,80
5916,5916,5,90
5917,5917,10,20
5918,5918,10,90
5919,5919,9,90
5920,5920,3,80
5921,5921,8,20
5922,5922,6,30
5923,5923,10,30
5924,5924,1,50
5925,5925,2,20
5926,5926,9,70
5927,5927,2,60
5928,5928,4,30
5929,5929,9,40
5930,5930,9,80
5931,5931,8,80
5932,5932,4,50
5933,5933,6,80
5934,5934,6,30
5935,5935,3,20
5936,5936,9,50
5937,5937,10,40
5938,5938,4,30
5939,5939,2,20
5940,5940,5,30
5941,5941,3,40
5942,5942,10,60
5943,5943,2,30
5944,5944,6,90
5945,5945,9,60
5946,5946,10,90
5947,5947,8,80
5948,5948,6,70
5949,5949,3,70
5950,5950,1,60
5951,5951,8,20
5952,5952,2,50
5953,5953,6,20
5954,5954,2,30
5955,5955,10,20
5956,5956,1,90
5957,5957,3,20
5958,5958,1,80
5959,5959,6,70
5960,5960,8,30
5961,5961,3,40
5962,5962,1,70
5963,5963,3,30
5964,5964,3,20
5965,5965,6,20
5966,5966,5,40
5967,5967,4,20
5968,5968,7,20
5969,5969,1,30
5970,5970,1,70
5971,5971,7,30
5972,5972,6,80
5973,5973,7,40
5974,5974,5,60
5975,5975,8,40
5976,5976,4,90
5977,5977,4,50
5978,5978,7,40
5979,5979,1,70
5980,5980,3,60
5981,5981,2,40
5982,5982,3,60
5983,5983,7,60
5984,5984,8,70
5985,5985,2,80
5986,5986,10,30
5987,5987,2,70
5988,5988,3,50
5989,5989,4,50
5990,5990,5,60
5991,5991,8,30
5992,5992,3,90
5993,5993,2,80
5994,5994,6,60
5995,5995,3,80
5996,5996,3,60
5997,5997,10,60
5998,5998,8,50
5999,5999,10,90
6000,6000,10,20
6001,6001,3,20
6002,6002,9,60
6003,6003,2,90
6004,6004,3,50
6005,6005,1,40
6006,6006,10,20
6007,6007,2,30
6008,6008,6,20
6009,6009,1,30
6010,6010,1,90
6011,6011,8,80
6012,6012,3,60
6013,6013,7,30
6014,6014,8,20
6015,6015,5,60
6016,6016,9,90
6017,6017,1,30
6018,6018,4,70
6019,6019,6,40
6020,6020,5,40
6021,6021,2,70
6022,6022,2,20
6023,6023,7,20
6024,6024,10,90
6025,6025,9,50
6026,6026,8,40
6027,6027,5,40
6028,6028,8,20
6029,6029,6,20
6030,6030,8,70
6031,6031,10,70
6032,6032,7,20
6033,6033,9,40
6034,6034,6,60
6035,6035,6,80
6036,6036,5,60
6037,6037,10,80
6038,6038,7,70
6039,6039,7,40
6040,6040,1,50
6041,6041,10,40
6042,6042,4,40
6043,6043,2,70
6044,6044,9,40
6045,6045,8,80
6046,6046,6,20
6047,6047,5,80
6048,6048,10,60
6049,6049,8,80
6050,6050,1,40
6051,6051,9,30
6052,6052,3,30
6053,6053,7,80
6054,6054,3,60
6055,6055,2,40
6056,6056,8,80
6057,6057,8,90
6058,6058,1,40
6059,6059,3,60
6060,6060,9,40
6061,6061,8,30
6062,6062,5,50
6063,6063,10,90
6064,6064,2,90
6065,6065,2,80
6066,6066,5,30
6067,6067,8,70
6068,6068,8,30
6069,6069,6,20
6070,6070,1,90
6071,6071,2,90
6072,6072,9,30
6073,6073,7,20
6074,6074,1,20
6075,6075,5,20
6076,6076,7,80
6077,6077,3,70
6078,6078,2,50
6079,6079,5,70
6080,6080,5,90
6081,6081,3,20
6082,6082,4,70
6083,6083,8,70
6084,6084,2,70
6085,6085,9,60
6086,6086,4,50
6087,6087,10,90
6088,6088,1,90
6089,6089,10,60
6090,6090,9,90
6091,6091,2,80
6092,6092,6,40
6093,6093,4,80
6094,6094,1,20
6095,6095,5,70
6096,6096,2,20
6097,6097,2,90
6098,6098,1,40
6099,6099,2,20
6100,6100,4,20
6101,6101,3,60
6102,6102,6,20
6103,6103,2,60
6104,6104,3,90
6105,6105,5,50
6106,6106,3,80
6107,6107,5,60
6108,6108,3,70
6109,6109,2,90
6110,6110,8,50
6111,6111,6,60
6112,6112,7,60
6113,6113,4,60
6114,6114,9,90
6115,6115,3,20
6116,6116,2,30
6117,6117,8,50
6118,6118,8,50
6119,6119,5,40
6120,6120,5,90
6121,6121,5,20
6122,6122,10,60
6123,6123,1,40
6124,6124,7,70
6125,6125,2,40
6126,6126,9,90
6127,6127,6,50
6128,6128,7,40
6129,6129,3,50
6130,6130,7,50
6131,6131,8,30
6132,6132,2,90
6133,6133,4,40
6134,6134,3,40
6135,6135,6,30
6136,6136,6,70
6137,6137,2,90
6138,6138,2,40
6139,6139,6,60
6140,6140,5,80
6141,6141,6,50
6142,6142,10,80
6143,6143,5,20
6144,6144,10,20
6145,6145,1,40
6146,6146,1,60
6147,6147,4,90
6148,6148,5,80
6149,6149,10,90
6150,6150,6,90
6151,6151,10,60
6152,6152,5,50
6153,6153,1,80
6154,6154,9,60
6155,6155,3,60
6156,6156,8,20
6157,6157,10,60
6158,6158,7,50
6159,6159,7,40
6160,6160,8,30
6161,6161,3,70
6162,6162,10,50
6163,6163,9,20
6164,6164,10,70
6165,6165,8,80
6166,6166,8,70
6167,6167,3,50
6168,6168,9,40
6169,6169,2,70
6170,6170,3,20
6171,6171,8,80
6172,6172,5,90
6173,6173,10,60
6174,6174,1,60
6175,6175,5,80
6176,6176,8,80
6177,6177,2,60
6178,6178,5,60
6179,6179,8,70
6180,6180,10,30
6181,6181,4,50
6182,6182,5,80
6183,6183,2,20
6184,6184,4,20
6185,6185,9,20
6186,6186,10,50
6187,6187,9,70
6188,6188,9,80
6189,6189,9,40
6190,6190,8,20
6191,6191,7,40
6192,6192,4,20
6193,6193,7,90
6194,6194,6,90
6195,6195,4,40
6196,6196,5,70
6197,6197,4,90
6198,6198,6,30
6199,6199,7,20
6200,6200,4,30
6201,6201,1,70
6202,6202,6,30
6203,6203,1,60
6204,6204,2,40
6205,6205,1,70
6206,6206,10,70
6207,6207,8,70
6208,6208,10,30
6209,6209,4,70
6210,6210,4,50
6211,6211,7,70
6212,6212,3,30
6213,6213,1,80
6214,6214,7,50
6215,6215,1,80
6216,6216,10,90
6217,6217,8,70
6218,6218,1,30
6219,6219,1,70
6220,6220,1,90
6221,6221,5,30
6222,6222,1,90
6223,6223,7,80
6224,6224,9,40
6225,6225,8,20
6226,6226,7,80
6227,6227,4,70
6228,6228,5,70
6229,6229,3,60
6230,6230,9,20
6231,6231,9,20
6232,6232,5,80
6233,6233,9,90
6234,6234,7,40
6235,6235,8,40
6236,6236,2,20
6237,6237,2,80
6238,6238,4,50
6239,6239,2,20
6240,6240,8,40
6241,6241,2,30
6242,6242,10,50
6243,6243,10,60
6244,6244,3,60
6245,6245,9,80
6246,6246,5,80
6247,6247,4,80
6248,6248,5,80
6249,6249,4,70
6250,6250,6,60
6251,6251,5,70
6252,6252,4,30
6253,6253,1,80
6254,6254,6,60
6255,6255,1,40
6256,6256,8,20
6257,6257,7,40
6258,6258,7,40
6259,6259,7,30
6260,6260,9,70
6261,6261,3,90
6262,6262,9,60
6263,6263,5,70
6264,6264,6,70
6265,6265,7,50
6266,6266,1,40
6267,6267,5,90
6268,6268,5,50
6269,6269,8,80
6270,6270,10,50
6271,6271,3,70
6272,6272,2,30
6273,6273,10,90
6274,6274,4,90
6275,6275,10,90
6276,6276,10,30
6277,6277,3,90
6278,6278,5,30
6279,6279,1,70
6280,6280,9,50
6281,6281,5,60
6282,6282,1,70
6283,6283,10,70
6284,6284,2,70
6285,6285,5,30
6286,6286,10,80
6287,6287,6,90
6288,6288,10,50
6289,6289,2,20
6290,6290,6,70
6291,6291,3,60
6292,6292,2,50
6293,6293,3,90
6294,6294,3,80
6295,6295,5,30
6296,6296,8,30
6297,6297,4,90
6298,6298,7,80
6299,6299,7,40
6300,6300,10,60
6301,6301,9,80
6302,6302,8,40
6303,6303,3,60
6304,6304,3,70
6305,6305,9,50
6306,6306,4,20
6307,6307,2,60
6308,6308,8,80
6309,6309,2,30
6310,6310,5,70
6311,6311,8,40
6312,6312,10,90
6313,6313,7,20
6314,6314,1,20
6315,6315,10,40
6316,6316,8,40
6317,6317,7,50
6318,6318,10,50
6319,6319,6,80
6320,6320,1,30
6321,6321,5,50
6322,6322,10,80
6323,6323,5,80
6324,6324,5,70
6325,6325,5,80
6326,6326,7,70
6327,6327,9,40
6328,6328,1,30
6329,6329,6,50
6330,6330,6,80
6331,6331,3,70
6332,6332,9,40
6333,6333,10,60
6334,6334,1,40
6335,6335,5,40
6336,6336,2,60
6337,6337,5,20
6338,6338,8,30
6339,6339,2,30
6340,6340,5,60
6341,6341,4,80
6342,6342,1,50
6343,6343,3,30
6344,6344,7,60
6345,6345,2,90
6346,6346,3,60
6347,6347,2,20
6348,6348,1,80
6349,6349,7,70
6350,6350,2,70
6351,6351,5,80
6352,6352,6,70
6353,6353,10,30
6354,6354,7,70
6355,6355,8,30
6356,6356,5,80
6357,6357,4,50
6358,6358,5,60
6359,6359,6,90
6360,6360,2,80
6361,6361,8,70
6362,6362,3,60
6363,6363,10,70
6364,6364,7,90
6365,6365,2,40
6366,6366,9,90
6367,6367,5,90
6368,6368,7,30
6369,6369,6,30
6370,6370,1,30
6371,6371,8,70
6372,6372,8,30
6373,6373,1,20
6374,6374,7,60
6375,6375,2,20
6376,6376,3,70
6377,6377,8,90
6378,6378,9,90
6379,6379,6,90
6380,6380,5,90
6381,6381,2,40
6382,6382,8,40
6383,6383,9,20
6384,6384,4,30
6385,6385,7,30
6386,6386,9,50
6387,6387,6,70
6388,6388,7,30
6389,6389,9,30
6390,6390,6,70
6391,6391,4,40
6392,6392,3,40
6393,6393,5,40
6394,6394,8,70
6395,6395,6,30
6396,6396,10,50
6397,6397,10,80
6398,6398,9,30
6399,6399,7,30
6400,6400,9,90
6401,6401,8,50
6402,6402,4,60
6403,6403,10,70
6404,6404,6,30
6405,6405,5,40
6406,6406,8,90
6407,6407,3,90
6408,6408,9,20
6409,6409,7,40
6410,6410,1,70
6411,6411,2,20
6412,6412,9,80
6413,6413,9,70
6414,6414,7,40
6415,6415,5,90
6416,6416,8,20
6417,6417,5,90
6418,6418,7,20
6419,6419,9,20
6420,6420,9,30
6421,6421,10,80
6422,6422,4,60
6423,6423,6,90
6424,6424,3,50
6425,6425,7,90
6426,6426,4,50
6427,6427,4,60
6428,6428,6,20
6429,6429,7,30
6430,6430,6,30
6431,6431,7,50
6432,6432,10,50
6433,6433,9,30
6434,6434,4,40
6435,6435,1,30
6436,6436,5,20
6437,6437,4,20
6438,6438,10,50
6439,6439,1,90
6440,6440,3,70
6441,6441,2,80
6442,6442,9,80
6443,6443,9,70
6444,6444,7,40
6445,6445,5,40
6446,6446,4,40
6447,6447,2,30
6448,6448,1,40
6449,6449,3,70
6450,6450,9,40
6451,6451,2,20
6452,6452,7,50
6453,6453,3,30
6454,6454,8,40
6455,6455,8,60
6456,6456,9,20
6457,6457,6,60
6458,6458,6,40
6459,6459,8,70
6460,6460,3,90
6461,6461,8,20
6462,6462,10,70
6463,6463,1,90
6464,6464,1,50
6465,6465,4,80
6466,6466,5,50
6467,6467,7,30
6468,6468,8,90
6469,6469,4,80
6470,6470,8,30
6471,6471,9,60
6472,6472,1,40
6473,6473,1,70
6474,6474,5,40
6475,6475,5,80
6476,6476,9,60
6477,6477,4,30
6478,6478,2,40
6479,6479,2,30
6480,6480,3,80
6481,6481,10,90
6482,6482,5,50
6483,6483,9,60
6484,6484,2,50
6485,6485,3,30
6486,6486,10,30
6487,6487,2,50
6488,6488,2,60
6489,6489,6,40
6490,6490,5,30
6491,6491,2,20
6492,6492,10,40
6493,6493,6,60
6494,6494,9,20
6495,6495,8,70
6496,6496,4,60
6497,6497,9,90
6498,6498,2,90
6499,6499,6,30
6500,6500,8,90
6501,6501,5,60
6502,6502,8,30
6503,6503,5,60
6504,6504,9,50
6505,6505,3,20
6506,6506,4,20
6507,6507,1,50
6508,6508,1,20
6509,6509,8,20
6510,6510,5,20
6511,6511,7,80
6512,6512,3,80
6513,6513,8,70
6514,6514,5,80
6515,6515,8,20
6516,6516,1,60
6517,6517,7,30
6518,6518,7,90
6519,6519,5,90
6520,6520,1,90
6521,6521,6,90
6522,6522,10,50
6523,6523,10,40
6524,6524,7,60
6525,6525,5,60
6526,6526,8,90
6527,6527,6,90
6528,6528,4,20
6529,6529,3,50
6530,6530,5,90
6531,6531,10,30
6532,6532,6,70
6533,6533,1,40
6534,6534,3,40
6535,6535,7,80
6536,6536,7,50
6537,6537,10,80
6538,6538,3,90
6539,6539,10,50
6540,6540,2,30
6541,6541,10,90
6542,6542,6,70
6543,6543,3,60
6544,6544,7,70
6545,6545,1,40
6546,6546,10,40
6547,6547,1,20
6548,6548,8,30
6549,6549,1,80
6550,6550,6,90
6551,6551,3,40
6552,6552,10,30
6553,6553,2,20
6554,6554,1,90
6555,6555,10,60
6556,6556,3,80
6557,6557,7,60
6558,6558,4,80
6559,6559,10,90
6560,6560,3,20
6561,6561,8,40
6562,6562,5,90
6563,6563,10,80
6564,6564,2,30
6565,6565,8,80
6566,6566,4,20
6567,6567,4,40
6568,6568,3,20
6569,6569,2,50
6570,6570,8,20
6571,6571,4,40
6572,6572,4,70
6573,6573,4,40
6574,6574,6,60
6575,6575,1,90
6576,6576,9,60
6577,6577,4,70
6578,6578,6,70
6579,6579,8,90
6580,6580,2,70
6581,6581,3,90
6582,6582,6,20
6583,6583,7,80
6584,6584,9,90
6585,6585,2,50
6586,6586,2,80
6587,6587,6,30
6588,6588,4,30
6589,6589,7,20
6590,6590,1,50
6591,6591,10,20
6592,6592,10,50
6593,6593,6,70
6594,6594,3,50
6595,6595,10,30
6596,6596,1,40
6597,6597,7,40
6598,6598,6,90
6599,6599,5,50
6600,6600,6,70
6601,6601,10,40
6602,6602,4,40
6603,6603,3,30
6604,6604,4,70
6605,6605,2,20
6606,6606,4,80
6607,6607,5,30
6608,6608,3,80
6609,6609,6,70
6610,6610,5,50
6611,6611,4,20
6612,6612,5,50
6613,6613,7,60
6614,6614,10,60
6615,6615,1,30
6616,6616,1,40
6617,6617,3,20
6618,6618,1,90
6619,6619,4,40
6620,6620,3,70
6621,6621,4,40
6622,6622,1,80
6623,6623,7,20
6624,6624,7,80
6625,6625,3,60
6626,6626,8,40
6627,6627,4,50
6628,6628,6,20
6629,6629,9,50
6630,6630,3,50
6631,6631,4,50
6632,6632,6,50
6633,6633,7,70
6634,6634,3,70
6635,6635,8,30
6636,6636,4,90
6637,6637,2,70
6638,6638,5,30
6639,6639,4,60
6640,6640,9,30
6641,6641,7,90
6642,6642,9,50
6643,6643,5,80
6644,6644,6,70
6645,6645,2,70
6646,6646,1,50
6647,6647,1,30
6648,6648,4,20
6649,6649,10,80
6650,6650,5,90
6651,6651,4,70
6652,6652,7,60
6653,6653,8,40
6654,6654,9,50
6655,6655,5,50
6656,6656,10,80
6657,6657,8,20
6658,6658,6,40
6659,6659,10,80
6660,6660,6,80
6661,6661,2,80
6662,6662,8,60
6663,6663,3,60
6664,6664,8,60
6665,6665,2,40
6666,6666,1,40
6667,6667,3,60
6668,6668,10,60
6669,6669,7,60
6670,6670,2,50
6671,6671,2,60
6672,6672,8,40
6673,6673,8,50
6674,6674,5,20
6675,6675,2,30
6676,6676,6,20
6677,6677,9,40
6678,6678,8,30
6679,6679,6,20
6680,6680,7,80
6681,6681,9,90
6682,6682,2,40
6683,6683,7,80
6684,6684,2,70
6685,6685,10,50
6686,6686,3,70
6687,6687,9,50
6688,6688,3,80
6689,6689,6,80
6690,6690,2,70
6691,6691,7,20
6692,6692,5,60
6693,6693,7,80
6694,6694,2,70
6695,6695,9,40
6696,6696,4,60
6697,6697,8,90
6698,6698,2,60
6699,6699,8,80
6700,6700,4,30
6701,6701,10,80
6702,6702,10,60
6703,6703,7,80
6704,6704,4,40
6705,6705,7,40
6706,6706,7,50
6707,6707,6,90
6708,6708,1,30
6709,6709,5,20
6710,6710,2,30
6711,6711,5,50
6712,6712,10,90
6713,6713,7,20
6714,6714,2,30
6715,6715,1,90
6716,6716,5,40
6717,6717,7,80
6718,6718,2,70
6719,6719,6,40
6720,6720,4,50
6721,6721,8,70
6722,6722,6,40
6723,6723,4,30
6724,6724,8,30
6725,6725,8,60
6726,6726,5,30
6727,6727,8,70
6728,6728,6,30
6729,6729,7,50
6730,6730,2,90
6731,6731,9,50
6732,6732,8,70
6733,6733,4,60
6734,6734,2,60
6735,6735,2,60
6736,6736,5,70
6737,6737,5,30
6738,6738,1,60
6739,6739,6,70
6740,6740,7,30
6741,6741,2,30
6742,6742,5,60
6743,6743,8,50
6744,6744,8,60
6745,6745,8,80
6746,6746,4,90
6747,6747,3,40
6748,6748,2,30
6749,6749,9,80
6750,6750,2,90
6751,6751,7,60
6752,6752,6,40
6753,6753,4,20
6754,6754,9,40
6755,6755,7,50
6756,6756,6,90
6757,6757,3,20
6758,6758,1,20
6759,6759,10,40
6760,6760,5,20
6761,6761,10,70
6762,6762,1,20
6763,6763,3,60
6764,6764,6,90
6765,6765,5,60
6766,6766,7,80
6767,6767,2,60
6768,6768,8,30
6769,6769,3,40
6770,6770,1,60
6771,6771,7,20
6772,6772,1,80
6773,6773,2,50
6774,6774,6,50
6775,6775,6,80
6776,6776,7,50
6777,6777,5,80
6778,6778,10,70
6779,6779,6,70
6780,6780,2,70
6781,6781,10,40
6782,6782,4,50
6783,6783,10,70
6784,6784,5,80
6785,6785,3,90
6786,6786,7,80
6787,6787,6,80
6788,6788,3,80
6789,6789,1,60
6790,6790,6,30
6791,6791,2,20
6792,6792,7,20
6793,6793,9,50
6794,6794,5,70
6795,6795,1,90
6796,6796,3,70
6797,6797,9,90
6798,6798,7,20
6799,6799,10,90
6800,6800,4,90
6801,6801,1,60
6802,6802,9,90
6803,6803,10,50
6804,6804,3,50
6805,6805,4,40
6806,6806,1,60
6807,6807,9,30
6808,6808,1,60
6809,6809,9,80
6810,6810,3,40
6811,6811,10,40
6812,6812,6,20
6813,6813,4,50
6814,6814,8,90
6815,6815,6,30
6816,6816,2,40
6817,6817,5,70
6818,6818,7,70
6819,6819,9,80
6820,6820,1,20
6821,6821,10,50
6822,6822,7,80
6823,6823,6,50
6824,6824,7,70
6825,6825,2,50
6826,6826,8,50
6827,6827,10,30
6828,6828,4,40
6829,6829,3,30
6830,6830,7,50
6831,6831,2,80
6832,6832,6,90
6833,6833,10,40
6834,6834,1,50
6835,6835,2,50
6836,6836,3,20
6837,6837,6,30
6838,6838,7,30
6839,6839,9,60
6840,6840,7,40
6841,6841,10,20
6842,6842,7,20
6843,6843,7,40
6844,6844,4,70
6845,6845,1,90
6846,6846,1,20
6847,6847,10,40
6848,6848,3,60
6849,6849,9,90
6850,6850,5,30
6851,6851,5,20
6852,6852,6,90
6853,6853,9,70
6854,6854,8,60
6855,6855,4,70
6856,6856,6,30
6857,6857,6,30
6858,6858,8,60
6859,6859,6,60
6860,6860,3,30
6861,6861,5,80
6862,6862,8,80
6863,6863,10,80
6864,6864,3,70
6865,6865,2,70
6866,6866,1,80
6867,6867,8,90
6868,6868,4,60
6869,6869,4,40
6870,6870,3,70
6871,6871,9,40
6872,6872,2,40
6873,6873,5,50
6874,6874,10,90
6875,6875,6,90
6876,6876,1,90
6877,6877,9,90
6878,6878,2,80
6879,6879,6,60
6880,6880,6,90
6881,6881,1,90
6882,6882,9,50
6883,6883,3,40
6884,6884,9,50
6885,6885,5,20
6886,6886,8,90
6887,6887,3,70
6888,6888,7,40
6889,6889,8,20
6890,6890,2,70
6891,6891,10,80
6892,6892,5,20
6893,6893,5,50
6894,6894,8,20
6895,6895,7,70
6896,6896,5,40
6897,6897,8,60
6898,6898,1,90
6899,6899,8,60
6900,6900,5,20
6901,6901,6,70
6902,6902,10,70
6903,6903,8,60
6904,6904,7,50
6905,6905,7,90
6906,6906,4,40
6907,6907,1,40
6908,6908,6,70
6909,6909,2,40
6910,6910,5,90
6911,6911,9,90
6912,6912,4,90
6913,6913,9,20
6914,6914,1,70
6915,6915,5,70
6916,6916,3,70
6917,6917,8,30
6918,6918,8,50
6919,6919,9,40
6920,6920,6,50
6921,6921,4,80
6922,6922,2,80
6923,6923,9,50
6924,6924,2,60
6925,6925,1,40
6926,6926,1,40
6927,6927,1,30
6928,6928,5,50
6929,6929,2,90
6930,6930,7,90
6931,6931,1,70
6932,6932,9,30
6933,6933,5,90
6934,6934,9,50
6935,6935,9,40
6936,6936,3,70
6937,6937,3,80
6938,6938,5,30
6939,6939,7,30
6940,6940,10,50
6941,6941,6,30
6942,6942,2,90
6943,6943,2,70
6944,6944,4,20
6945,6945,3,70
6946,6946,5,80
6947,6947,7,90
6948,6948,7,60
6949,6949,6,30
6950,6950,3,20
6951,6951,6,80
6952,6952,6,90
6953,6953,6,40
6954,6954,1,40
6955,6955,2,50
6956,6956,4,50
6957,6957,9,70
6958,6958,3,20
6959,6959,3,70
6960,6960,10,20
6961,6961,3,20
6962,6962,10,60
6963,6963,3,40
6964,6964,4,40
6965,6965,4,30
6966,6966,5,80
6967,6967,2,60
6968,6968,1,40
6969,6969,4,20
6970,6970,1,40
6971,6971,4,30
6972,6972,4,60
6973,6973,7,80
6974,6974,2,60
6975,6975,5,90
6976,6976,1,60
6977,6977,9,80
6978,6978,1,30
6979,6979,4,40
6980,6980,5,30
6981,6981,2,60
6982,6982,6,90
6983,6983,3,70
6984,6984,4,60
6985,6985,5,40
6986,6986,1,90
6987,6987,7,30
6988,6988,7,20
6989,6989,8,80
6990,6990,2,30
6991,6991,3,70
6992,6992,1,40
6993,6993,5,60
6994,6994,5,30
6995,6995,6,80
6996,6996,4,60
6997,6997,1,50
6998,6998,2,60
6999,6999,6,70
7000,7000,8,90
7001,7001,8,60
7002,7002,7,90
7003,7003,1,20
7004,7004,9,90
7005,7005,1,50
7006,7006,4,70
7007,7007,7,30
7008,7008,4,30
7009,7009,4,80
7010,7010,5,60
7011,7011,4,20
7012,7012,4,40
7013,7013,4,60
7014,7014,3,60
7015,7015,10,40
7016,7016,10,80
7017,7017,8,50
7018,7018,5,60
7019,7019,10,40
7020,7020,6,60
7021,7021,4,30
7022,7022,7,30
7023,7023,5,50
7024,7024,1,60
7025,7025,2,20
7026,7026,9,90
7027,7027,10,90
7028,7028,9,80
7029,7029,3,70
7030,7030,7,60
7031,7031,2,50
7032,7032,5,80
7033,7033,5,20
7034,7034,8,40
7035,7035,10,60
7036,7036,4,30
7037,7037,7,40
7038,7038,7,40
7039,7039,8,50
7040,7040,7,80
7041,7041,8,20
7042,7042,10,60
7043,7043,8,90
7044,7044,4,60
7045,7045,4,50
7046,7046,1,20
7047,7047,8,70
7048,7048,9,60
7049,7049,1,40
7050,7050,4,40
7051,7051,4,70
7052,7052,8,90
7053,7053,6,20
7054,7054,7,90
7055,7055,5,50
7056,7056,7,20
7057,7057,5,80
7058,7058,8,70
7059,7059,2,70
7060,7060,3,20
7061,7061,1,60
7062,7062,8,30
7063,7063,7,40
7064,7064,8,70
7065,7065,10,90
7066,7066,10,30
7067,7067,9,60
7068,7068,3,50
7069,7069,10,70
7070,7070,1,90
7071,7071,6,40
7072,7072,2,90
7073,7073,4,20
7074,7074,1,60
7075,7075,8,60
7076,7076,7,40
7077,7077,7,70
7078,7078,10,60
7079,7079,3,50
7080,7080,5,30
7081,7081,3,80
7082,7082,7,50
7083,7083,1,70
7084,7084,3,40
7085,7085,10,30
7086,7086,8,90
7087,7087,3,70
7088,7088,6,60
7089,7089,5,90
7090,7090,9,80
7091,7091,7,80
7092,7092,1,50
7093,7093,5,20
7094,7094,5,80
7095,7095,8,30
7096,7096,8,60
7097,7097,3,70
7098,7098,5,20
7099,7099,7,90
7100,7100,1,50
7101,7101,2,20
7102,7102,4,40
7103,7103,1,40
7104,7104,3,60
7105,7105,2,20
7106,7106,9,20
7107,7107,6,20
7108,7108,10,40
7109,7109,2,20
7110,7110,9,60
7111,7111,2,80
7112,7112,4,20
7113,7113,5,80
7114,7114,10,40
7115,7115,6,70
7116,7116,8,40
7117,7117,1,40
7118,7118,5,30
7119,7119,4,80
7120,7120,10,60
7121,7121,9,30
7122,7122,8,40
7123,7123,9,70
7124,7124,7,40
7125,7125,6,60
7126,7126,3,60
7127,7127,2,40
7128,7128,5,90
7129,7129,5,80
7130,7130,4,50
7131,7131,6,30
7132,7132,10,90
7133,7133,5,30
7134,7134,8,40
7135,7135,10,70
7136,7136,6,50
7137,7137,3,50
7138,7138,4,30
7139,7139,1,20
7140,7140,7,60
7141,7141,1,20
7142,7142,5,90
7143,7143,8,60
7144,7144,7,50
7145,7145,1,20
7146,7146,5,90
7147,7147,6,40
7148,7148,7,70
7149,7149,4,20
7150,7150,6,80
7151,7151,2,40
7152,7152,6,20
7153,7153,10,60
7154,7154,3,20
7155,7155,6,90
7156,7156,3,30
7157,7157,4,20
7158,7158,2,80
7159,7159,8,80
7160,7160,5,70
7161,7161,9,70
7162,7162,7,70
7163,7163,7,20
7164,7164,10,80
7165,7165,6,30
7166,7166,7,20
7167,7167,1,60
7168,7168,8,30
7169,7169,1,60
7170,7170,2,60
7171,7171,10,20
7172,7172,4,60
7173,7173,1,30
7174,7174,4,70
7175,7175,9,20
7176,7176,10,80
7177,7177,3,40
7178,7178,8,40
7179,7179,6,60
7180,7180,3,80
7181,7181,7,40
7182,7182,3,40
7183,7183,6,90
7184,7184,6,60
7185,7185,7,30
7186,7186,10,60
7187,7187,10,40
7188,7188,7,50
